   1.0981975776670828E+12  3.7309773797827281E+13 -1.8445722079680912E+07 -6.4381761891714650E+14 -1.8370139338368455E+04  6.1378964803217077E+08 -5.1013752969132889E+10  6.0610280187864543E+05 -4.9838339718767561E+07
   1.2832475045701375E+12  3.4478067036765102E+13 -1.5829374284603147E+07 -4.6865173898561500E+14 -1.5781955482099336E+04  4.1885880965562671E+08 -2.7690536832889408E+10  4.1504403767985140E+05 -2.7229511886503387E+07
   1.4985962869218140E+12  3.1879462484721352E+13 -1.3582164094199192E+07 -3.4206471534161200E+14 -1.3552366471938336E+04  2.8570751474272215E+08 -1.5018081139571707E+10  2.8380886241521646E+05 -1.4836433969486548E+07
   1.7493278986405791E+12  2.9489159781362207E+13 -1.1652749432684017E+07 -2.5017593870867450E+14 -1.1634003616368520E+04  1.9482081459029448E+08 -8.1402735677342443E+09  1.9387397162240802E+05 -8.0684882246041037E+06
   2.0413618523381697E+12  2.7286587695410305E+13 -9.9966481623413563E+06 -1.8324812773791688E+14 -9.9848455797050319E+03  1.3281498763333863E+08 -4.4103894272401533E+09  1.3234214843539440E+05 -4.3819607256701160E+06
   2.3815928948866909E+12  2.5254337078445293E+13 -8.5754309773926288E+06 -1.3437614230230162E+14 -8.5679956287395089E+03  9.0528322259124428E+07 -2.3887979808468027E+09  9.0291960357661766E+04 -2.3775238386146394E+06
   2.7780537485249429E+12  2.3377408435797652E+13 -7.3559642807085309E+06 -9.8620511490949062E+13 -7.3512782218919474E+03  6.1697492586001538E+07 -1.2935500174566355E+09  6.1579256489045387E+04 -1.2890736685730647E+06
   3.2401047304769468E+12  2.1642678121161805E+13 -6.3097212710118107E+06 -7.2423686875426875E+13 -6.3067670253602719E+03  4.2044652351262011E+07 -7.0034970244930160E+08  4.1985476707387068E+04 -6.9857114370474662E+05
   3.7786547216621660E+12  2.0038516213605711E+13 -5.4121667180891512E+06 -5.3209882290730406E+13 -5.4103038497979196E+03  2.8650014377700038E+07 -3.7913503116883004E+08  2.8620386811462995E+04 -3.7842790424407512E+05
   4.4064186968142168E+12  1.8554509673882715E+13 -4.6422141861372357E+06 -3.9106626594435688E+13 -4.6410393199249456E+03  1.9521694630799830E+07 -2.0522686032924551E+08  1.9506856392042740E+04 -2.0494606340569849E+05
   5.1382178922013008E+12  1.7181258731515730E+13 -3.9817510848668148E+06 -2.8748580303528188E+13 -3.9810100365827075E+03  1.3301311555595277E+07 -1.1108262452840179E+08  1.3293879014297181E+04 -1.1097096774719065E+05
   5.9913296938049990E+12  1.5910224413451498E+13 -3.4152254221378872E+06 -2.1137911897686844E+13 -3.4147579638530333E+03  9.0627472527700812E+06 -6.0122528133346677E+07  9.0590237056337501E+03 -6.0078015011914460E+04
